stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.72,0,0,0,0,0,0,0,0,9.63
12hpf,18.6,0,2.67,0,2.29,0,0,0,10.8,0
14hpf,10.98,0,0,2.5,0,2.25,0,0,0,4.81
16hpf,14.19,3.51,0,0,3.71,3.4,0,0,11.76,7.5
19hpf,95.55,0,0,0,7,4.19,0,0,1.92,66.45
24hpf,5.56,1.81,0,0,1.65,0,0,0,0,4.58
2dpf,180.18,2.63,19.62,38.99,74.78,186.92,35.25,0.82,100.83,206.15
3dpf,598.35,10.23,14.98,7.26,17.56,211.44,4.41,0,12.7,47.37
5dpf,1027.33,209.9,368.83,812.16,282.28,3605.53,231.17,77.5,456.02,2430.93
10dpf,2185.45,205.93,217.91,278.19,79.58,1077.89,87.09,2.06,126.84,336.7
