stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2.86,0,0,0,0,0,0,0
2dpf,14.33,0,0,1.61,0.53,4.63,0,0.67
3dpf,222.97,0,0,0.68,2.52,16.91,0.44,0
5dpf,7.28,1.53,2.06,2.15,1.59,7.08,1.44,5.37
10dpf,106.06,1.49,0.51,1.63,0,25.73,1.86,2.24
