stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.14,0,0,1.4,3.8,0,1.65,2.33
3dpf,5.43,0.32,0,0.52,12.28,0.85,0.68,0
5dpf,6.47,0,0.75,1.87,7.55,0,3.4,1.31
10dpf,4.44,0,0,0.65,7.77,1.08,0,0
