stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,13.19,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,2.56
2dpf,12.97,2.29,24.55,1.58,0,0.59,0,29.6
3dpf,3.8,7.37,12.7,0,1.09,0,0.51,20.03
5dpf,13.87,17.2,72.99,0.4,3.92,0,0.35,74.11
10dpf,5.93,11.01,53.66,0,0.4,1.16,1.35,28.02
