stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.83,0.74,0,3.67,0,1.83
3dpf,3.24,0,0.92,0.95,0.43,0
5dpf,2.69,0,0,3.36,0,0.33
10dpf,4.07,0,0,2.29,0,0
