stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,1.77,0,0,0,0
24hpf,0,0,0.82,0,0,0,0
2dpf,0,0,0,0,0,0,5.62
3dpf,1.17,0,7.88,0,0.38,0.56,0.89
5dpf,1.19,0,14.73,1.27,2.74,0.43,0
10dpf,2.81,1.28,181.86,0,0,0,0
