stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,13.05,0,0,0,0,0,0,0
2dpf,23.51,1.8,2.55,12.32,21.72,2.61,7.39,3.85
3dpf,4.28,0,0,0,2.14,0,0,0
5dpf,0,0.29,0,0,1.96,0.39,0,0
10dpf,3.68,0,0.96,0,0.44,0,0.75,0
