stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.54,1.96,0.7,1.77
3dpf,2.18,0,0,1.91,0,0
5dpf,0,0.35,0,2.71,0.49,0
10dpf,1.48,0,0,0.75,0,0
