stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.15,0,1.94,0,0,0.5,0,0,0.8
3dpf,5.04,0,0.39,0,0,1.18,0,0,0.61
5dpf,4.27,0,0,1.85,0.37,2.49,0.34,0.57,2.88
10dpf,12.05,1.48,0.96,0,0.47,0,0,0,0.44
