stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.19,0,0,2.44,2.44,0,1.68,1.75
3dpf,6.04,0,0,0,1.8,0,0,0.93
5dpf,0.39,0.39,1.14,1.01,3.84,1.41,0.72,0.51
10dpf,9.23,0,1.39,0,1.31,0.63,0,0.53
