stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.65,0,1.61,7.08,16.41,2.06,0.76,0.63,7.59
3dpf,110.74,0,0,0,5.55,0,0,0.99,0.63
5dpf,4.76,0.75,0.46,0,6.21,0,0,1.33,5.51
10dpf,91.61,2.59,5.33,0.39,6.41,0.83,0,1.94,4.61
