stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.44,0,0,0,2.02,0,0,7.73
3dpf,2.28,2.85,0,0,1.48,3.66,0,43.85
5dpf,0,0,0,0,1.94,11.73,1.23,74.25
10dpf,14.19,2.83,2.24,1.52,1.38,18.98,0.65,24.64
