stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4387.46,36.89,31.73,0,770.95,30.56,0,21,1272.22,867.63
12hpf,9434.86,169.86,50.99,157.93,2022.94,287.78,23.77,250.52,3031.82,2315.77
14hpf,4061.53,26.54,85.46,48.31,571.01,145.31,50.24,52.3,760.42,531.4
16hpf,4134.51,135.19,211.06,89.57,780.23,332.45,77.12,131.06,855.18,1024.79
19hpf,5626.43,30.27,74.68,64.08,468.09,222.19,45.99,15.13,177.15,607.31
24hpf,4940.45,37.86,428.69,169.94,948.01,409.17,79.82,23.05,330.6,373.05
2dpf,1349.21,26.99,79.09,158.07,939.02,754.73,114.16,7.34,263.87,282.02
3dpf,1293.43,16.18,18.49,34.28,36.4,362.12,25.99,0,35.39,50.75
5dpf,281.07,20.21,159.69,127.01,118.73,900.09,61.17,34.73,135.84,320.31
10dpf,384.15,16.2,75.59,41.03,22.3,182.71,17.13,0,28.87,29.98
