stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.2,0,0,0.65,0.54,0,1.62
3dpf,2.69,0,0,0,0.7,0,0
5dpf,0,0.33,0.33,0.45,2.74,0.71,2.36
10dpf,1.11,0,0,0,1.55,0,0
