stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.04,0,0,0,0,0,0,0
2dpf,13.5,7.64,0.72,0.7,1.48,2.16,0,0
3dpf,6.49,7.82,0,0,0.76,0,0.34,0.62
5dpf,3.56,34.23,1.41,0.75,10.32,0,0,6.17
10dpf,25.06,325.29,1.14,0,4.4,0,1.56,0.66
