stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,5.15,0,0,0,0,0,11.1,0
16hpf,4.07,1.71,0,0,0,0,8.26,0
19hpf,1.72,0,0,0,0,0,0,0
2dpf,1.33,0,0,0.57,1.55,0,0,0
3dpf,22.06,0,0,1.79,9.55,0,0.62,0.84
5dpf,1.45,0.82,1.89,0.47,16.78,1.13,1.43,3.45
10dpf,29.05,0,0.84,1.01,11.77,1.46,2.88,0
