stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.56,0,0,0,0,0,0,76.29,9.54,20.74
12hpf,304.77,14.33,0,8.12,77.67,43.54,0,860.44,137.6,92.29
14hpf,61.17,0,0,4.92,11.49,2.88,0,516.56,12.6,17.67
16hpf,153,4.37,0,5.88,27.42,9.93,0,954.74,81.58,27.67
19hpf,118.54,0,0,0,5.09,0,0,415.76,8.89,3.78
24hpf,172.07,0.92,10.12,5.41,31.34,8.84,2.14,187.96,36.5,7.59
2dpf,264.78,2.57,14.32,13.57,120.99,66.23,6.57,200.16,24.52,34.59
3dpf,156.19,1.75,1.56,3.51,3.21,51.56,1.17,1.31,3.22,2.8
5dpf,38.05,7.1,16.44,17.34,22.96,97.8,4.2,506.03,21.94,44.86
10dpf,95.19,7.23,19.05,3.84,8.14,190.53,7.32,7.02,19.92,18.42
