stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.64,0,0,1.06,0,0,98.21
3dpf,2.97,1.29,0,0.5,0.32,0.53,145.66
5dpf,5.14,0.42,0.58,1.59,7.91,1.42,673.43
10dpf,2.33,0,0,0,0.66,1.05,181.81
