stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1378.15,9.04,24.77,0,214.96,9.23,0,0,426.71,419.91
12hpf,614.6,13.71,18.58,15.78,220.59,25.91,0,10.5,274.81,151.02
14hpf,987.78,9.95,69.58,28.07,210.49,43.73,0,2.33,339.87,197.8
16hpf,817.7,43.01,31.4,16.01,209.81,80.85,10.9,10.6,222.09,249.38
19hpf,1272.73,13.42,5.13,5.78,119.85,28.15,5.78,0,40.34,130.04
24hpf,1037.63,18.7,242.48,15.22,219.71,55.54,8.47,0.92,53.14,93.23
2dpf,747.71,12.96,106.72,77.1,281.71,358.65,49.49,4.74,128.73,156.82
3dpf,1345.79,12.61,25.01,15.64,21.32,247.75,8.82,0,20.19,38.11
5dpf,274.96,21.92,161.64,94.34,70.15,670.71,44.29,17.04,120.45,270.24
10dpf,689.94,14.85,150.29,27.44,17.49,225.52,19.14,0.4,27.96,35.93
