stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,4.15,0,0,0,0,0
2dpf,6.79,38.27,0,0,0.53,0,1.17
3dpf,9.09,23.41,0,0,1.18,0,0
5dpf,1.72,46.83,0.33,0.84,0.78,0.53,0
10dpf,1.6,69.11,0.63,1.42,3.07,0,0.78
