stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.64,4.09,0,0,0.74,0,0,0.56
3dpf,6.79,13.22,0,0,2.23,0,0,0.33
5dpf,2.18,14.76,1.21,0,5.83,1.27,0.78,4.7
10dpf,0.41,31.04,0,1.21,1.06,0,0,0
