stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,3.97
14hpf,0,2.7,0,10.73,0,0,0,0,9.6
16hpf,1.63,0,0,2.31,0,0,0,0,3.56
19hpf,0,0,0,0,0,0,0,0,8.8
24hpf,0,0,0,0,0,0,0,0,3.05
2dpf,6.65,0,1.51,1.01,0,1.66,0.71,0,107.01
3dpf,8.02,7.65,0.39,1.62,3.92,6.43,0,0.36,86.57
5dpf,4.2,7.14,1.94,4.1,0.51,5.96,0,1.38,246.09
10dpf,9.43,5.36,0.92,15.64,1.42,6.75,0.4,0.41,116.1
