stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,0.93,0,0,0
2dpf,0,0,1.2,0,0.49,1.03,0
3dpf,1.34,0.92,0,0.38,0,0.47,0
5dpf,0.37,0.34,1.58,3.29,0,1.67,0.41
10dpf,1.17,0,13.54,21.39,0,0,0
