stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.18,0.83,0,32.05
3dpf,0.83,0.84,0,13.38
5dpf,0,2.51,0.32,78
10dpf,0.79,0,0,21.96
