stage,central_nervous_system,endoderm,mesenchyme,periderm
14hpf,0,3.59,0,3.14
2dpf,0,0,8.28,0
3dpf,0,0.48,0,0
5dpf,0.81,0,1.29,3.84
10dpf,0,1.31,0,9.3
