stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.8
14hpf,0,0,0,0,0,0,2.31,0,0
24hpf,0.82,0,0,0.86,0,0,0,0,0
2dpf,2.17,0,0.57,6.3,8.58,0,0,2.34,2.44
3dpf,9.77,0,0,1.33,10.52,0.84,0,1.51,0.3
5dpf,6.03,0.29,1.84,3.18,14.78,0,0.74,2.26,5.63
10dpf,3.78,0,0,0.88,1.39,0.46,0,0,0.52
