stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,1.62,0,0,0,0,0
2dpf,3.3,1.03,6.65,0.78,0.59,0.97
3dpf,0.77,0,0,0,0,0
5dpf,0.62,0,0,1,0,0.53
10dpf,1.49,0,0,0.6,0,0
