stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,4.41,0,0,0,0,0,0,0
24hpf,0,0,129.38,0,0,0,3.11,0
2dpf,4.07,0,141.53,2.47,1.37,0,2.19,0.52
3dpf,17.46,0,0,0,4.63,0,0,0.41
5dpf,1.94,0,199.22,0,3.62,0.3,1.42,1.83
10dpf,53.54,4.33,93.54,0,2.13,0,0,0
