stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,16.47,4.02,4.87,4.34,8.68,2.48,0,1.24,2.99
3dpf,11.07,0.89,0.5,0.47,6.89,0.3,0,0,0.59
5dpf,6.9,0.98,1.45,0,14.2,2.67,0.41,1.77,4.44
10dpf,17.59,1.85,1.46,1.02,6.87,0.48,0,0,0
