stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.92,0,0,0,0,0,0,0,0.94
2dpf,4.41,3.31,0,0,6.61,4.67,1.93,1.83,8.01
3dpf,50.26,1.37,0.36,0,11.83,52.71,0,5.39,2.8
5dpf,4.66,3.71,0,1.61,5.81,18.18,0.63,1.83,14.87
10dpf,14.96,0.88,0,2.71,3.25,12.83,0,1.07,2.62
