stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.71,0,2.85,0,1.03,0,0
3dpf,15.66,0,0.32,0.36,6.41,0.34,0
5dpf,0,0.65,0.35,0,3.89,0,3.29
10dpf,7.75,0,0.38,0,2.6,0,0
