stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,13.24,0,0,0,0,10.55,0,0,0,0
19hpf,86.49,0,0,0,0,4.82,0,0,0,0
24hpf,165.39,0,0,0,0,11.4,0,0,0.85,4.72
2dpf,382.24,5.3,8.27,2.51,25.94,102.16,9.11,2.79,19.78,25.73
3dpf,2880.95,7.11,1.36,5.15,0.83,78.8,0,0,3.59,4.39
5dpf,33.92,1.86,3.91,5.74,1.66,47.06,3.18,1.27,6.28,12.17
10dpf,698.42,5.78,4,5.58,1.62,33.7,1.32,0,0,2.52
