stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,16.87,0,0.94,3.98,18.27,2.61,0.6,2.48,2.69
3dpf,43.78,0,0,0.79,7.26,0.57,0,0.5,0.74
5dpf,3.88,1.04,1.41,0.84,8.03,1.01,0.37,2.41,1.32
10dpf,16.16,0,2.46,0,4.21,1.45,0,1.5,0
