stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4.71,0,0,2.72,0,0,0,0
2dpf,4.04,0,0,4.06,3.96,0,0,0
3dpf,254.41,0,0.38,1.28,13.83,0.43,0.29,0.92
5dpf,11.45,1.08,1.77,1.97,15.94,0.41,0,3.67
10dpf,107.29,0,7.29,1.71,9.74,0,0,0
