stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.4,0,0,0,0,0
3dpf,11.92,0,0,0,0,0
5dpf,2.09,0.71,0.68,2.71,0.48,0.29
10dpf,79.59,0,0,0,0,0
