stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,2.28,0,0,0,0
2dpf,3.26,0,1.51,8.82,0.69,1.81
3dpf,4.91,0.36,0,5.65,0,0
5dpf,2.09,0,0,2.89,0.57,0.35
10dpf,65.2,0.82,0,3.86,1.23,0.39
