stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.04,0,0,3.21,1.43,0,1.31,5.9
3dpf,6.34,0.78,0,0,5.61,0,0,0
5dpf,2.58,0,0.32,0.78,15.45,0,1.03,6.93
10dpf,9.18,1.09,0.94,0.83,17.97,0.79,1.87,0.44
