stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,60.45
12hpf,2.24,0,0,0,0,0,0,0,2.32,15.12
14hpf,0,0,0,0,0,0,0,0,0,2.39
16hpf,1.92,0,0,0,0,0,0,0,0,16.56
19hpf,0,0,0,0,0,0,0,0,0,73.59
24hpf,12.97,0,52.17,1.03,2.96,0.84,29.15,0,55.02,1774.47
2dpf,349.02,9.09,60.02,19.76,202.67,1685.55,454.58,0.51,163.52,4546.6
3dpf,140.87,71.81,6.71,5,104.32,2765.83,2.88,0,92.53,1266.78
5dpf,162.5,129.14,50.72,31.44,140.45,3393.42,288.95,6.75,390.18,5837.02
10dpf,152.69,40.78,41.24,19.66,48.2,3174.07,296.46,0,185.29,799.45
