stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.13,0,0,0,0.96,3.52,0,0.55,0
3dpf,12.04,0,0,0,0,2.99,1.07,0.3,4.37
5dpf,3.57,0.41,0.31,2.48,0.99,13.07,0.98,0,6.7
10dpf,12.94,0.96,0,0,0,0,0,0,4.52
