stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.87,0,0,0,0,0.84,0,0
2dpf,0,0,0,0.83,0.54,0,0,0
3dpf,1.07,0,0,0,0.42,0,0,0.33
5dpf,0,0,1.21,0,0,0,0.92,0.95
10dpf,0,1.4,0,0,0,0.75,0,0
