stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.25,0,0,0,0,0,0.62,1.95
3dpf,41,0,0,2.49,0,0.62,0.33,0.75
5dpf,96.31,0.54,0.59,1,1.48,8.66,0.73,4.39
10dpf,24.53,0,0,0,0,0,0,0
