stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.45,0,0,0,0,0,0,0
3dpf,16.52,0.45,0.78,0,2.68,0,0,0.83
5dpf,92.72,1.08,1.27,2.91,8.48,0.99,0.5,3.15
10dpf,211.02,2.23,0.5,0.66,3.03,0,0,0
