stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.72,0,0,0,1.06
3dpf,2.39,0.37,0,0,0.3
5dpf,1.27,0,0.5,1.22,0.37
10dpf,0,0,0,0,2.1
