stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,2.09
2dpf,1.98,0,0,1.63,3.79,0,0.51,0,7.72
3dpf,0.99,1.07,0,0.73,5.64,0.67,0,0,3.64
5dpf,3.17,0.3,1.61,2.11,11.55,0,0,0.72,9.66
10dpf,6.62,0,1.8,2.79,2.12,0,0,1.24,2.95
