stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.72,0,0,0
3dpf,0.68,0.31,0,0,1.37,0,0,0
5dpf,0.33,4.77,0.54,1.2,4.6,0,0.42,2.64
10dpf,0,5.09,0,0,3.95,2.06,0,5.86
