stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
16hpf,16.78,0,1.65,0,0
19hpf,14.35,0,0,0,0
24hpf,145.27,1.15,4.91,0.83,2.74
2dpf,6.91,0.53,11.09,0,4.12
3dpf,41.88,0,7.51,0.33,0.59
5dpf,0.68,0,1.01,1.13,0.5
10dpf,27.62,0,6.8,0,1.33
