stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2.03,0,0,0,0,0,0,0
2dpf,13.25,0,0,0,1,1.91,0,0
3dpf,30.81,0.34,0,0,0,0,0,0
5dpf,0.51,0,0,0.39,0,1.55,0.51,1.06
10dpf,17.73,0.63,1.91,0,0,0,0,0
