stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,1.29,52.48
3dpf,8.26,0,0.42,20
5dpf,3.34,0.69,4.18,72.83
10dpf,1.36,0,1.07,19.95
