stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,5.3
2dpf,0,0,0,0,0,0,23.6
3dpf,0,0,0,0,1.29,0,3.39
5dpf,0.96,0.5,0.55,0.32,3.01,0.47,19.36
10dpf,0,0,0,0,1.6,0,9.45
