stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,33.48,4.04,1.23,0.99,0
3dpf,8.2,0.72,0,1.26,0
5dpf,15.29,1.62,0.31,3.02,0.29
10dpf,7.32,0,0,2.68,0
