stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.31
16hpf,0,0,0,0,0,0,0,10.36
19hpf,0,0,0,0,0,0,0,5.77
24hpf,0,0,0,0,0,0,0,3.33
2dpf,21.26,2.28,0,8.67,69.06,2.13,22.73,32.06
3dpf,8.26,0,0,1.75,115.68,0,23.93,4.51
5dpf,22.68,1.66,3.44,1.05,102.2,1.03,16.66,36.21
10dpf,12.37,1.46,0,1.04,98.86,0,16.8,10.14
