stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,1.72,0,2.95,2.79,0
3dpf,0.7,0,0,8.71,0
5dpf,0,1.52,2.3,9.69,1.64
10dpf,0.67,0.87,5.91,1.23,0
