stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6.59,0,0,0.87,5.12,0,0,0
2dpf,10.22,1.13,0.63,23.13,56.42,7.72,0.48,0.51
3dpf,212.21,0,0.72,11.27,39.78,4.44,0.3,1.32
5dpf,7.67,0,0.49,8.66,44.77,6.25,1.15,3.35
10dpf,67.54,0,0,4.78,35.15,0.58,0,0
