stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.76,0,4.02,1.82,1.28,1.94,0.6,2.35,2.47
3dpf,6.42,0,0.88,0,7,0,0,1.17,0.44
5dpf,2.3,0.79,0,1.45,3.3,0.29,0,0,0
10dpf,1.55,0.77,0.81,1.34,1.77,0.65,0,0,0
