stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.66,0,0.64,0
3dpf,7.07,0,0.82,0,0,0,0
5dpf,0.49,0,0,0,0,0.62,0
10dpf,17.15,0.78,0,0,1.29,0,1.44
