stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.77
3dpf,1.49,0,0.47,0,0
5dpf,0,1.33,1.28,0.53,0
10dpf,0,0.37,0.63,0,0
