stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,22.46,0,0,0,0,0,0,0
12hpf,1.87,0,0,0,0,0,0,0
14hpf,5.3,0,0,0,0,0,0,0
16hpf,1.77,0,0,0,0,0,0,0
19hpf,3.24,0,0,0,0,0,0,0
24hpf,0.94,0,0,2.28,5.9,1.98,0,0
2dpf,18.92,0,0,25.74,13.48,6.46,119.39,1.5
3dpf,15.6,0.34,0,0.41,4.16,2.4,25.46,0
5dpf,2.6,0,1.16,1.57,10.97,3.53,31.88,0
10dpf,3.34,0,0,0,3.66,1.88,9.5,0
