stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.89,0,0,0
2dpf,11.73,0,0,0,0.89,0,0,2.75,0
3dpf,47.92,8.29,3.3,2.19,2.56,23.96,0,350.96,11.92
5dpf,31.53,0,1.91,7.6,2.57,27.97,1.02,1372.77,15.21
10dpf,97.73,7.64,35.31,3.3,0,23.12,3.5,1086.79,2.57
