stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.9,0,0.51,10.82,0,0,0,0,0
3dpf,11.87,0,0,3.07,0,1.89,0,0.39,0.83
5dpf,0.41,0,4.82,3,1.78,2,0.91,0,4.36
10dpf,7.51,2.46,9.84,1.2,1.27,4.62,0,0,6.9
