stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.58,0,0,0
3dpf,32.15,0,0,0.56,0.59,0,0.34,0
5dpf,4.59,3.01,0,0,7.56,1.9,0.83,4.38
10dpf,342.57,4.06,3,0,6.56,0,0.61,0
