stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.54,0,0,0,0,0,0
24hpf,12.57,0,0,0,0,0,0
2dpf,87.48,0,1.05,0.48,15.85,3.03,1.36
3dpf,127.87,1.11,0,0.33,8.15,0,0
5dpf,20.73,0.97,0.85,0.62,9.14,0,0.94
10dpf,67.61,0,0,2.18,1.3,0.48,0
