stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.63,0,2.82,0.76,0
3dpf,0,0,0.75,0.34,0
5dpf,0,1.16,5.4,0,1.64
10dpf,0.89,0,0,0,0
