stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,65.3,681.96,0,0,0,0,0
12hpf,0,207.42,0,0,0,0,0
14hpf,0,707.06,0,0,0,0,9.14
16hpf,0,3.25,0,0,0,0,8.16
24hpf,0,0,0,3.62,0,1.43,0
2dpf,0,0.72,0,0,0,0,0
3dpf,0,0,0,4.37,0,0,0
5dpf,1.26,0.38,0,2.7,0.49,0,0
10dpf,1.69,0,0.8,1.27,0,0.57,0
