stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4227.68,131.94,0,0,1051.76,79.02,0,119.81,2591.78,1705.48
12hpf,2180.18,107.6,2.34,94.85,767.99,135.62,2.65,178.46,1336.23,647.19
14hpf,1784.83,46.01,106.2,157.87,493.49,186.61,16.44,87.3,1064.76,644.29
16hpf,513.53,46.71,37.05,50.33,230.37,90.55,16.01,53.32,410.05,268.49
19hpf,1069.99,12.27,8.04,21.51,111.15,49.94,19.13,19.12,74.57,221.05
24hpf,426.6,4.88,9.93,17.39,129.6,62.99,7.31,3.99,63.79,67.08
2dpf,1111.69,14.58,59.58,118.11,397.61,655.82,89.06,11.55,172.95,281.93
3dpf,3565.87,34.09,16.8,51.06,53.84,743.73,23.91,0,54.38,98.87
5dpf,368.69,31.32,64.5,156.53,86.45,842.87,80.9,36.85,147.4,397.74
10dpf,2116.46,67.49,75.7,128.67,53.97,671.34,46.59,1,76.6,125.72
